Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CxiixVXCgQL/,“It’s a story of life.”– Sabato De SarnoCustom soundtrack by Music Director Mark Ronson.“I loved collaborating with Sabato. I am forever grateful to him for introducing me to Minas Ancora—one of the most gorgeous songs Id never heard before. I had such a moving time remixing this incredible vocal. And I found Sabatos vision for the rest of the music inspiring at every turn reworking Romys Loveher and me & Lykkes song Late Night Feelings.”Music Credits:Mark Ronson – Late Night PreludeRomy – LoveherMark Ronson – Late Night Feelings (feat. Lykke Li)Mina – Ancora Ancora Ancora (Remix)#GucciAncora #GucciSS24,reel,2023-09-23 11:47 AM,42703,-0.51,0.08152,542,-0.17,42161,-0.52,,3072025,3379227,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CttvS5QAujq/,Global Brand Ambassador Jungjae Lee explores the heritage-infused narrative of the Gucci Valigeria travel collection in the new campaign captured at The Savoy hotel in London—the very place that inspired founder Guccio Gucci to create his own luggage atelier in Florence at the turn of the century. Discover more at the link in bio.  Music Credits “Chasing Sheep Is Best Left To Shepherds” Artist: Michael Nyman ℗ 2004 Virgin Records Limited Courtesy of Universal Music Italia Srl #JungjaeLee #GucciValigeria #GucciPorter,reel,2023-06-20 10:00 AM,42635,-0.52,0.08155,310,-0.52,42325,-0.52,,2258772,2484649,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cw5DjRZIngM/,Tailored outerwear and relaxed denim Discover Fall Winter 2023 at the link in bio #GucciFW23,CAROUSEL_ALBUM,2023-09-07 09:00 AM,41981,-0.52,0.08022,278,-0.57,41703,-0.52,,2345376,2579913,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C19Zwt6CeYs/,The dream continues. Furthering the dialogue between fashion and art as part of Creative Director Sabato De Sarno’s vision for the House the Gucci Art Wall in Milan is unveiled with a work by Valerio Eliogabalo Torrisi that says ‘Ogni tanto lo so sogni anche tu e sogni di noi’ (Every now and then I know you dream too and you dream of us). Fall Winter 2024 Men’s Fashion Show by Sabato De SarnoLive tomorrow at 3PM CET #GucciFW24 #MFW #GucciArtWall,reel,2024-01-11 07:11 AM,41900,-0.52,0.07999,210,-0.67,41690,-0.52,,1755360,1930896,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3M2vsCtdwO/,Editorial spotlight with Georgia Palmer.Vogue Korea’s latest issue highlights Georgia Palmer wearing Spring Summer 2024 by Creative Director Sabato De Sarno.#GucciSS24 #GeorgiaPalmer,CAROUSEL_ALBUM,2024-02-11 03:41 AM,41708,-0.53,0.0796,185,-0.71,41523,-0.52,,1891741,2080915,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cq-3St9OgP4/,The inaugural Gucci Salon located at a signature spot on Melrose Place draws inspiration from its surroundings echoing the heritage of Hollywood and its resonance around the world. Every aspect of Gucci Salon proposes a bespoke experience with an array of personalization and customization options to create something entirely one-of-a-kind. ⁣⁣#GucciSalon,IMAGE,2023-04-13 12:00 PM,41394,-0.53,0.07918,161,-0.75,41233,-0.53,,1323799,1456178,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1tgNNrC2JA/,Comings and goings.Classic travel silhouettes take on bold palettes in a new campaign starring Global Brand Ambassador Ni Ni.Music: Sims 2 performed by Coco & Clair Clair#GucciValigeria #NiNi,CAROUSEL_ALBUM,2024-01-05 02:56 AM,41359,-0.53,0.07896,269,-0.58,41090,-0.53,,1917862,2109648,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2iMHoqCSWw/,The LA glow. Daria Werbowy wears a necklace from the Gucci Allegoria High Jewelry collection at the Chateau Marmont in Los Angeles. #GucciHighJewelry,IMAGE,2024-01-25 02:00 PM,41138,-0.53,0.07851,302,-0.53,40836,-0.53,,1668755,1835630,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrlWdfkMt0B/,Global Brand Ambassador Lu Han explores the world of Zoetrope which celebrates the House’s connection to the equestrian world. Its circular space showcases archival icons defined by emblems such as the Horsebit reinterpreted across pieces that demonstrate how these elements have evolved and remained contemporary over time.#GucciCosmos #LuHan,CAROUSEL_ALBUM,2023-04-28 10:43 AM,41115,-0.53,0.07865,757,0.15,40358,-0.54,,2111942,2323137,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtqasQosfOg/,Challenging traditional notions of image-making Charlie Engman worked with AI and his own inflections to create an image inspired by the Horsebit Loafer. Discover more at link in bio. #GucciHorsebit #CharlieEngman #MFW,CAROUSEL_ALBUM,2023-06-19 02:59 AM,40917,-0.53,0.07827,179,-0.72,40738,-0.53,,1913197,2104517,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsqQXw7MZad/,Gucci Summer Stories celebrate the spirit of travel and exploration with a vibrant selection for the new season. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-25 04:58 AM,40738,-0.54,0.07792,261,-0.6,40477,-0.54,,1679062,1846968,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CqV_OkrMmyp/,The moonphase caliber meets personal expression in the new made-to-order G-Timeless Moonlight featured in the House’s new High Watchmaking campaign. Discover more at link in bio. #GucciHighWatchmaking #GucciTimepieces,reel,2023-03-28 03:00 PM,40667,-0.54,0.07779,220,-0.66,40447,-0.54,,1917672,2109439,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C0fISWvo5JB/,From Gucci with love.  Holiday windows and façades featuring the House’s signature Horsebit motif are unveiled in Gucci boutiques around the world.  #GucciGift,reel,2023-12-05 04:27 PM,40530,-0.54,0.07738,307,-0.53,40223,-0.54,,286890,315579,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1hmivZCfCv/,And it was wonderful. Envisioning moments of joy with Gucci Gift. #GucciGift,IMAGE,2023-12-31 12:01 PM,40379,-0.54,0.07709,1415,1.16,38964,-0.55,,317134,348848,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqD2vmGOAt0/,Soft quilted leather and emblematic hardware give the GG Marmont its classic yet contemporary allure. Discover more at the link in bio. ⁣⁣#GGMarmont #GucciSS23⁣,IMAGE,2023-03-21 02:00 PM,40092,-0.54,0.07669,229,-0.64,39863,-0.54,,1691880,1861068,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C2CfyeuixIQ/,A mirroring approach. Reflecting the new Gucci wardrobe presented in September this time through the perspective of menswear for Fall Winter 2024. Music Directed & Mixed by Mark RonsonMark Ronson – Late Night PreludeRomy – Love HerLucky Love – MasculinityMark Ronson – Late Night Feelings ft. Lykke LiMina – Ancora ancora ancora (Mark Ronson remix)#GucciAncora #GucciFW24 #MFW,reel,2024-01-13 06:39 AM,39955,-0.55,0.07628,647,0,39308,-0.55,,2126947,2339642,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1wumVWMjFd/,New classics forever classics. For the Spring Summer 2024 collection Creative Director Sabato De Sarno returns to Gucci’s origins by placing the iconic archival snap-hook closure on and original red lining inside the iconic Jackie bag as well as adding a new Web strap and coloring the crescent-shaped silhouette in Gucci Rosso Ancora of course. #GucciAncora #GucciSS24,IMAGE,2024-01-06 09:00 AM,39789,-0.55,0.07596,222,-0.66,39567,-0.55,,1502761,1653038,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1rJilPikMN/,Travel companions. Global Brand Ambassador Ni Ni stars in the latest chapter of the Gucci Valigeria campaign by Sabato De Sarno. #GucciValigeria #NiNi,CAROUSEL_ALBUM,2024-01-04 05:00 AM,39159,-0.55,0.07476,166,-0.74,38993,-0.55,,1649334,1814267,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cqu_GKPsCQr/,As one of the House’s signature bags the Gucci Horsebit 1955 bridges eras through the story it tells and the elegant strength of its design—a testament to the exceptional materials and craftsmanship as well as the mythmaking that have always distinguished the House. Discover more at the link in bio. #GucciHorsebit1955,CAROUSEL_ALBUM,2023-04-07 08:00 AM,38977,-0.56,0.07474,140,-0.78,38837,-0.55,,1462299,1608528,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3umckSsPW2/,Embracing silhouettes. The Fall Winter 2024 women’s collection highlights the act of craftsmanship behind new constructions and accessories defined by archival elements. Music Directed & Mixed by Mark Ronson Did Virgo and Morgan K – Coronacid Kelsey Lu – I’m Not in Love The Irrepressibles – Two Men in Love #GucciFW24 #MFW,reel,2024-02-24 06:13 AM,38890,-0.56,0.07422,324,-0.5,38566,-0.56,,2063484,2269832,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzqaXHAoOWP/,For moments together. Discover the House’s Gucci Gift selection envisioned for making lasting memories with loved ones.#GucciGift #GucciValigeria,CAROUSEL_ALBUM,2023-11-15 05:05 AM,38810,-0.56,0.07409,223,-0.65,38587,-0.56,,370638,407702,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Csaz12jshQo/,Details inspired by the Gucci Archive are reinterpreted through a contemporary and multicultural lens for the Cruise 2024 collection. Discover more at the link in bio. #GucciCruise24 #GucciHorsebitChain,CAROUSEL_ALBUM,2023-05-19 05:00 AM,38705,-0.56,0.07404,157,-0.75,38548,-0.56,,1678716,1846588,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpsQyAxs4EK/,Inspired by a design from the Gucci Archive the Aphrodite features a soft silhouette and a GG emblem. Discover more at the link in bio. #GucciAphrodite #GucciSS23,IMAGE,2023-03-12 11:00 AM,38553,-0.56,0.07393,175,-0.73,38378,-0.56,,1521703,1673873,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C0PNDinMtJf/,Laughter louder than music. ⁣⁣Gucci Gift presents a range of ready-to-wear and accessories for the joyful energy of the season. ⁣⁣#GucciGift #GucciDiana,CAROUSEL_ALBUM,2023-11-29 12:00 PM,38484,-0.56,0.07347,371,-0.43,38113,-0.56,,438427,482270,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Crnab9_AWxm/,Gucci Cosmos arrives in Shanghai. Conceived and designed by Es Devlin and curated by Maria Luisa Frisa the itinerant exhibition brings a constellation of ephemera and immersive experiences to the West Bund Art Center until June 25. Discover more about the exhibition’s first stop at the link in bio. #GucciCosmos,reel,2023-04-29 06:00 AM,38342,-0.56,0.07334,196,-0.7,38146,-0.56,,1435520,1579072,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CqSxPLPsCFA/,A dreamlike horological spaceflight into the Gucci universe the House’s latest High Watchmaking campaign is set across five signature collections including the G-Timeless Dancing Bees. Discover more at link in bio. #GucciHighWatchmaking #GucciTimepieces,reel,2023-03-27 09:00 AM,38251,-0.56,0.07317,204,-0.68,38047,-0.56,,1795994,1975594,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cv4rq2vohs9/,Getaway-ready with the Gucci Porter selection of aluminum travel pieces created in collaboration with FPM Milano. Discover more at the link in bio. #GucciSummerStories #GucciPorter #GucciValigeria,IMAGE,2023-08-13 09:00 AM,38208,-0.57,0.07301,341,-0.47,37867,-0.57,,325963,358559,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpcX4fNtmF3/,In the Spring Summer 2023 campaign identical twins echo how the House tells its ever-evolving story in new and unexpected ways. Discover more at the link in bio. ⁣⁣#GucciSS23,IMAGE,2023-03-06 05:00 AM,37676,-0.57,0.07207,140,-0.78,37536,-0.57,,1414886,1556375,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsVZXD-IzfP/,The Cruise 2024 collection presented within the historic walls of Gyeongbokgung Palace featured illustrations by Seoul-based artist Ram Han contemporary tailoring and luminous interpretations of the Horsebit Chain bag. Music Direction by Wladimir Schall“The Rope is Tied and Round IV From Squid GameWritten and Performed by Jae-il Jung (KOMCA)Published by Maisie Anthems (ASCAP)Courtesy of Netflix Music LLCZappaguri(Jung Jaeil)©️ Music Cube Inc. Editore per l’Italia: peermusic ITALY srlHeavy MalletsProduced by Wladimir Schall©️2023 Wladimir Schall Under exclusive license to Gucci#GucciCruise24 #GucciHorsebitChain,reel,2023-05-17 02:33 AM,37662,-0.57,0.07204,203,-0.68,37459,-0.57,,1680338,1848372,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwxpxH5o6uH/,The new Jackie 1961 for Fall Winter 2023 Discover more at link in bio #GucciFW23 #GucciJackie1961,CAROUSEL_ALBUM,2023-09-04 12:00 PM,37598,-0.57,0.07184,177,-0.72,37421,-0.57,,1864570,2051026,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CplLBCjBgyS/,In dLUI magazine Lorenzo Zurzolo who stars in EO nominee in the International Feature Film category at the upcoming Academy Awards wears looks from the Spring Summer 2023 collection.#LorenzoZurzolo #GucciSS23 #GucciEditorials,IMAGE,2023-03-09 03:00 PM,37390,-0.57,0.07152,150,-0.77,37240,-0.57,,1429896,1572885,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrS1FGAMqtJ/,Sienna Miller celebrates the multitude of motherhood with Vogue and Gucci in an homage to the art of portrait sittings. More at link in bio.#SiennaMiller voguemagazine,reel,2023-04-21 06:00 AM,37162,-0.58,0.07108,166,-0.74,36996,-0.58,,1369804,1506784,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cs6qr7NAI1a/,Together with Julia Garner Halle Bailey John Legend Salma Hayek Pinault Daisy Edgar-Jones Alia Bhatt Chiara Ferragni Annie Lennox Ayaka Miyoshi Serena Williams Jodie Turner-Smith Julia Roberts Idris Elba and other activists and artists from around the world we chime as one. Join us tomorrow as we celebrate the 10-year anniversary of #GucciChime our global initiative for gender equality. #ChimeInDirected by sharmeenobaidchinoyMusic: “Freedom” by Beyoncé feat. Kendrick Lamar℗ 2016 Parkwood Entertainment LLC under exclusive license to Columbia Records a Division of Sony Music Entertainment©️ 2016 WB Music Corp#JuliaGarner #HalleBailey #JohnLegend #SalmaHayekPinault #DaisyEdgarJones #AliaBhatt #ChiaraFerragni #SabrinaElba #AnnieLennox #AyakaMiyoshi #SerenaWilliams #JodieTurnerSmith #JuliaRoberts #IdrisElba,reel,2023-05-31 02:00 PM,36707,-0.58,0.07021,253,-0.61,36454,-0.58,,1758152,1933967,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1rJvvDijE4/,Detail-oriented. Seen in a new campaign starring Chang Chen finely crafted pieces from the Gucci Valigeria travel selection feature historic codes and neon accents under the creative vision of Sabato De Sarno. Music: Sims 2 performed by Coco & Clair Clair#GucciValigeria #ChangChen,CAROUSEL_ALBUM,2024-01-04 05:01 AM,36668,-0.58,0.07,184,-0.71,36484,-0.58,,1598034,1757838,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuoUs4BIBt2/,Halle Bailey stars in the latest Horsebit 1955 campaign showcasing the House’s iconic equestrian-inspired handbag. Discover more at the link in bio. hallebailey #HalleBailey #GucciHorsebit1955,CAROUSEL_ALBUM,2023-07-13 04:00 AM,36635,-0.58,0.07008,200,-0.69,36435,-0.58,,345846,380431,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1y6pYgIQ3F/,“The girls with their attitude David’s light my new Gucci.” Creative Director Sabato De Sarno pays homage to fashion photography with the new Gucci Ancora campaign his first for the House presenting his debut Spring Summer 2024 collection captured by David Sims’ iconic lens the first photographer with which Sabato De Sarno worked when he started in fashion and worn by five new faces—Fadia Ana Jiahui Nyajuok and Violet. Creative Director: Sabato De SarnoArtistic Director: Riccardo ZanolaPhotographer: David SimsStylist: Alastair McKimm #GucciAncora #GucciSS24,IMAGE,2024-01-07 05:23 AM,36516,-0.58,0.06971,265,-0.59,36251,-0.58,,1476466,1624112,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1uXo56ifso/,A familiar feeling. In the new Gucci Valigeria campaign Chang Chen and Global Brand Ambassador Ni Ni cross paths with heritage travel pieces in hand. #GucciValigeria #ChangChen #NiNi,CAROUSEL_ALBUM,2024-01-05 11:00 AM,36354,-0.59,0.0694,141,-0.78,36213,-0.58,,1506579,1657237,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtTWjLHsMTe/,Gucci Allegoria the new High Jewelry collection embodies the House’s unique artistry and heritage craftsmanship. Discover more at link in bio. #GucciHighJewelry,CAROUSEL_ALBUM,2023-06-10 04:00 AM,36314,-0.59,0.06963,184,-0.71,36130,-0.59,,1770356,1947392,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrgBGvfsVzv/,Within the Gucci Archive eminent Italian fashion theorist and critic Maria Luisa Frisa has traversed the many facets of the House’s history to curate a special selection of decade-defining designs that will be presented for the first time outside of Florence in Gucci Cosmos. Discover more about the exhibition’s debut in Shanghai at the link in bio.#GucciCosmos,reel,2023-04-26 09:00 AM,35958,-0.59,0.06878,190,-0.7,35768,-0.59,,1351823,1487005,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cqp8Y24MD83/,Global Brand Ambassador Hanni from the Korean group NewJeans reveals the essentials she carries around in her Gucci Horsebit 1955. The 21 is the House’s new interview series that sees its protagonists answering a series of questions and speaking about memories about the contents of their bags – adding up to twenty-one elements. Watch the full video via link in bio. #GucciHorsebit1955 newjeans_official #Hanni,reel,2023-04-05 09:00 AM,35928,-0.59,0.06872,286,-0.56,35642,-0.59,,1437102,1580813,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C0o886Ai5RW/,Vibrant encounters. Spotlighting festive feelings with Gucci Gift. #GucciGift #GucciHorsebit1955 #GucciBeauty #GucciValigeria,CAROUSEL_ALBUM,2023-12-09 12:00 PM,35895,-0.59,0.06853,242,-0.62,35653,-0.59,,262155,288370,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cpu2SSaNeG9/,To the 95th Academy Awards Idris Elba paired his custom tuxedo with a G-Timeless Planetarium timepiece from the Gucci High Watchmaking collection featuring a central star-shaped and diamond-encrusted tourbillon dial  surrounded by twelve rotating beryl stones. #IdrisElba #GucciHighWatchmaking #GucciTimepieces #GucciTailoring #Oscars95,CAROUSEL_ALBUM,2023-03-13 10:12 AM,35469,-0.6,0.06801,182,-0.72,35287,-0.6,,1712282,1883510,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CuBsNTIgL2n/,Debuting the new chapter of A Hero’s Journey with House’s Ambassador Jannik Sinner. The narrative series by Gucci and GQ Sports features celebrated athletes sharing their personal experiences and the lengths they’ve gone to succeed.#JannikSinner #AHerosJourney gqsports,reel,2023-06-28 04:01 AM,35433,-0.6,0.06778,269,-0.58,35164,-0.6,,1908686,2099555,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3dgAG2CavM/,The new Gucci wardrobe.  Emblematic of a contemporary yet timeless beauty the Spring Summer 2024 collection by Sabato De Sarno. #GucciAncora #GucciSS24 #GucciSignoria #GucciEyewear,IMAGE,2024-02-17 02:49 PM,35421,-0.6,0.0676,223,-0.65,35198,-0.6,,1499919,1649911,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3pcCFHtoLE/,Seek a small subversive gesture. Stay tuned for the reveal of the Fall Winter 2024 women’s collection. Friday February 23 at 3PM CET #GucciFW24 #MFW,IMAGE,2024-02-22 06:05 AM,35386,-0.6,0.06754,422,-0.35,34964,-0.6,,1923762,2116138,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrFn4bNsXEI/,An instant emblem forged by a flame the curved bamboo handle crowned a leather handbag in 1947 marking the House’s path as an innovator in craftsmanship. Today the renowned design of the Bamboo 1947 remains an icon with many of its predecessors in the Gucci Archive representing how a creative instinct propelled by profound know-how has led Gucci to where it is and where it is going. Discover more at the link in bio. ⁣⁣#GucciBamboo1947 #GucciCosmos,IMAGE,2023-04-16 03:00 AM,35378,-0.6,0.06767,237,-0.63,35141,-0.6,,1210005,1331006,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Crr4uH1IS4R/,Celebrating the House’s new Meatpacking boutique Gucci hosted a nostalgic ode to the district’s nightlife heyday with Bungalow 8 founder Amy Sacco.,CAROUSEL_ALBUM,2023-04-30 11:38 PM,35359,-0.6,0.06764,116,-0.82,35243,-0.6,,1471306,1618436,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C1FRsVUimM0/,Togetherness. Envisioned by Creative Director Sabato De Sarno the Gucci Gift campaign spotlights moments spent with loved ones. #GucciGift,reel,2023-12-21 09:00 AM,35295,-0.6,0.06738,282,-0.56,35013,-0.6,,250819,275901,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsagPj-MMr6/,Details inspired by historic local garments accent contemporary Seoul-inspired silhouettes in the Cruise 2024 collection creating a contrast between past and present. Discover more at the link in bio. #GucciCruise24,CAROUSEL_ALBUM,2023-05-19 02:08 AM,35165,-0.6,0.06726,154,-0.76,35011,-0.6,,1550976,1706073,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3Zw6qDCP0R/,AM to PM.  The new Gucci wardrobe brings silhouettes with a sartorial spirit to the fore in looks that transition effortlessly from day to night.  #GucciAncora #GucciSS24 #GucciEyewear,CAROUSEL_ALBUM,2024-02-16 04:00 AM,34667,-0.6,0.06616,183,-0.71,34484,-0.6,,1646202,1810822,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CxZ6AuGoW0N/,In the streets Ancora Shanghai / Napoli / New York / Seoul / London / Tokyo / Firenze / Bangkok #GucciAncora,reel,2023-09-20 03:12 AM,34658,-0.61,0.06617,252,-0.61,34406,-0.61,,1881162,2069279,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C2IOcNMi75v/,The new Gucci wardrobe. The Fall Winter 2024 men’s collection emphasizes the craftsmanship behind the House’s icons and introduces new silhouettes that portray contemporaneity with refinement.#GucciAncora #GucciFW24 #MFW,reel,2024-01-15 12:00 PM,34535,-0.61,0.06591,292,-0.55,34243,-0.61,,1661408,1827549,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2hpxqFibE2/,Light and beauty. Showcasing one-of-a-kind pieces from the Gucci Allegoria High Jewelry collection with Daria Werbowy captured by David Sims’ iconic lens. #GucciHighJewelry,IMAGE,2024-01-25 09:00 AM,34505,-0.61,0.06585,208,-0.68,34297,-0.61,,1327730,1460503,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cph88aoMXd1/,Global Brand Ambassador Ni Ni wears a geometric pair of sunglasses defined by an upside-down Interlocking G in the new Gucci Eyewear campaign. Discover more at the link in bio. ⁣⁣captainmiao #NiNi #GucciEyewear,IMAGE,2023-03-08 09:00 AM,34422,-0.61,0.06584,186,-0.71,34236,-0.61,,1427901,1570691,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyMT8C4I0hE/,Fashion through art.The recently opened New Bond Street boutique in London reflects the spaces origins as a gallery with a special curation of artworks.Artworks1-2Franco Mazzucchelli Bieca Decorazione 2010Courtesy of the Artist and ChertLüdde Berlin3Jonny Niesche Scarlet Vision 2023Courtesy of the Artist and The Hole New York4Valerio Eliogabalo Torrisi Untitled (We pretended intimacy and it was the only way to love each other) 2023Courtesy of the Artist Milan5Tim Etchells News Ticker  2015Courtesy of the Artist and VITRINE London/Basel6Yves Scherer Goodnight Moon 2023Courtesy of the Artist and Golsa Oslo7Massimo Uberti Spazio Amato 2023Courtesy of the Artist Milan,CAROUSEL_ALBUM,2023-10-09 05:00 PM,34389,-0.61,0.06565,198,-0.69,34191,-0.61,,305569,336126,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuDOpLJIwpS/,In the latest episode of A Hero’s Journey a series by Gucci and GQ Sports about celebrated athletes Jannik Sinner talks about being in the spotlight while he’s still developing—as a player and a person. Discover more at link in bio. #JannikSinner #AHerosJourney gqsports,IMAGE,2023-06-28 06:15 PM,34323,-0.61,0.06565,175,-0.73,34148,-0.61,,1418514,1560366,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzrLDJFIVSV/,Sleek silhouettes and vibrant attitude.The House presents Gucci Gift.#GucciGift #GucciJackie1961 #GucciHorsebit1955,CAROUSEL_ALBUM,2023-11-15 12:10 PM,34039,-0.61,0.06498,278,-0.57,33761,-0.61,,364121,400533,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cr_qo5gv-uH/,The House’s new Summer Stories campaign features a selection of images set against the balmy landscapes of Los Angeles. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-08 04:00 PM,33929,-0.61,0.0649,162,-0.75,33767,-0.61,,1292011,1421212,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C0HepuDt5jU/,When moments become memories. ⁣⁣The House marks the special season with the Gucci Gift selection. ⁣⁣#GucciGift #GGMarmont,CAROUSEL_ALBUM,2023-11-26 12:00 PM,33892,-0.61,0.0647,215,-0.67,33677,-0.61,,333281,366610,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Ct2AhBPMXVh/,From archival Bamboo handbags to the latest metaverse projects the Gucci Visions exhibition maps out the century-long creative journey of the House’s emblematic and time-traveling codes. Discover more at link in bio. Located at Gucci Garden Piazza della Signoria 10 50122 Florence Italy #GucciVisions,CAROUSEL_ALBUM,2023-06-23 03:01 PM,33891,-0.61,0.06483,144,-0.77,33747,-0.61,,1572399,1729638,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CxfUv4Ko4k0/,“My first collection is a map. It’s personal it is about my designs my sensibilities my passions. These are the items I want to explore further at Gucci.”– Sabato De Sarno#GucciAncoraLive today at 3PM CEST,reel,2023-09-22 05:41 AM,33509,-0.62,0.06397,206,-0.68,33303,-0.62,,1751332,1926465,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Csf1chsoRWw/,Reflecting on how fashion can be an expression of culture and vice versa Global Brand Ambassadors Ni Ni and Jungjae Lee Winter Davika Hoorne and Wen Qi speak about their impressions of Gucci Cruise 2024.#ChanWookPark #EvaChunChow #SoNeeJeon #ShinRockKim #NiNi #JungjaeLee #WinterAespa #DongHwiLee #AnneCurtis #DaiyanTrisha #DavikaHoorne #WenQi,reel,2023-05-21 03:57 AM,33483,-0.62,0.06405,489,-0.25,32994,-0.62,,2167593,2384353,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrK05btMdoX/,With its iconic bamboo top handle crafted through a meticulous process of working the material over an open flame each Gucci Bamboo 1947 presents a one-of-a-kind creation. Discover the new campaign featuring Liu Wen via the link in bio. #GucciBamboo1947 liuwenlw #LiuWen,IMAGE,2023-04-18 03:30 AM,33392,-0.62,0.06387,192,-0.7,33200,-0.62,,1117016,1228717,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cq_gfy_Mbmb/,Inspired by the origin of the salon as an intimate space and a confluence of creativity Gucci Salon Melrose is an intimate environment that fuses the language of a private home with the splendor of a movie set created in collaboration with award-winning set and production designer Gideon Ponte. Discover more at link in bio. ⁣⁣#GucciSalon,CAROUSEL_ALBUM,2023-04-13 06:00 PM,32998,-0.62,0.06312,114,-0.82,32884,-0.62,,1233757,1357132,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CwQLhqJITui/,A look at the new Gucci Eyewear collection for Fall Winter 2023. Discover the campaign at the link in bio. #GucciEyewear,reel,2023-08-22 12:01 PM,32989,-0.62,0.06304,316,-0.51,32673,-0.62,,327372,360110,
