Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C1_rpnRCSOU/,Infinite interpretations. Gucci Art Walls featuring a piece by Valerio Eliogabalo Torrisi are unveiled around the world in anticipation of Creative Director Sabato De Sarno?ôs debut men?ôs collection in Milano.Fall Winter 2024 Men?ôs Fashion Show. Live today at 3PM CET.Artwork: ?òOgni tanto lo so sogni anche tu e sogni di noi??(Every now and then I know you dream too and you dream of us) by Valerio Eliogabalo TorrisiNew York / London#GucciFW24 #MFW #GucciArtWall,reel,2024-01-12 4:23,23478,-0.73,0.04482,129,-0.8,23349,-0.73,,1004041,1104445
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CvjjBU1s0y7/,Liu Wen the protagonist of the Gucci Bamboo 1947 campaign shares the contents in the latest episode of The 21.??Gucci?ôs interview series sees its protagonists answering a series of questions and speaking about the contents of their bags ??adding up to twenty-one elements. Watch the full video via link in bio. #LiuWen #GucciBamboo1947,reel,2023-08-05 4:00,23380,-0.73,0.04468,195,-0.7,23185,-0.73,,221876,244063
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrI4VA1IY-H/,In the new Gucci Bamboo 1947 campaign starring Liu Wen two emblematic characters portray the nuances of a relationship that forms between a person and a cherished object?îan exchange from one icon to another. Discover more at the link in bio.#GucciBamboo1947 liuwenlw #LiuWen,reel,2023-04-17 9:23,23344,-0.73,0.04465,148,-0.77,23196,-0.73,,899758,989733
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtmqgSiMr-5/,At the House?ôs immersive exhibit celebrating 70 years of the Horsebit Loafer sculptural furniture artist Pitterpatter created a 30-foot dining table showcasing the iconic style inspired by the idea to create a dinner party that represents the House. Discover more at link in bio. #GucciHorsebit #Pitterpatter #MFW,CAROUSEL_ALBUM,2023-06-17 16:00,23203,-0.73,0.04438,106,-0.83,23097,-0.73,,1097866,1207653
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwAaDXWoVaA/,Days spent by the pool are enriched by vibrant all-over graphic prints paired with raffia accessories. Discover Gucci Summer Stories at the link in bio. #GucciSummerStories,IMAGE,2023-08-16 9:00,23120,-0.73,0.04418,228,-0.65,22892,-0.74,,203917,224309
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2K_RPzCGIu/,Kingsley Ben-Adir Mark Ronson Diego Calva Alicia Qui√±onez Song Weilong Sabato De Sarno Anna Maria Iervolino Fran√ßois-Henri Pinault Mustafa the Poet George Barnett Cl√©ment Chabernaud Tommaso De Benedictis Ryohei Suzuki Lucky Love Andrea Preti#GucciAncora #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-01-16 13:46,23116,-0.73,0.04412,181,-0.72,22935,-0.74,,1129360,1242296
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cs04Y7CM-f_/,The Gucci Horsebit 1955 timelessly bridging the seasons with its iconic hardware decade after decade. Discover more at the link in bio. ?£‚Å£#GucciHorsebit1955,IMAGE,2023-05-29 8:00,23110,-0.73,0.04421,156,-0.76,22954,-0.73,,967760,1064536
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrXwUPEsOFw/,Sienna Miller masters the art of portrait sittings for a new editorial by Vogue and Gucci featuring the latest collection including the new Horsebit 1955 shoulder bag.?£‚Å£#SiennaMiller #GucciHorsebit1955 voguemagazine,IMAGE,2023-04-23 4:00,23084,-0.74,0.04416,112,-0.82,22972,-0.73,,755804,831384
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cwwy019M2ZI/,Signatures drawing from recent eras of the House Discover Fall Winter 2023 at the link in bio#GucciFW23,CAROUSEL_ALBUM,2023-09-04 4:00,23074,-0.74,0.04409,125,-0.8,22949,-0.73,,1197968,1317765
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsvTbSRtARU/,For wherever Summer Stories go the Gucci Porter is there. Discover the collection of aluminum travel pieces created in collaboration with FPM Milano including the luxury luggage-maker?ôs signature Bank trolley defined by the House?ôs signature Web at the link in bio. Music: The Strokes ?úI?ôll Try Anything Once (?úYou Only Live Once??demo)??¬©Ô∏?The Strokes Band Music Courtesy of Warner Chappell Music Italiana S.r.l. BMG Rights Management Italy Srl (SIAE) obo Give The Humans What They Want (NS) (P) 2005 SONY BMGMUSIC ENTERTAINMENT Courtesy of Sony Music Entertainment #GucciPorter #GucciValigeria #GucciSummerStories,reel,2023-05-27 4:00,23004,-0.74,0.044,167,-0.74,22837,-0.74,,1120265,1232292
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuCPHDrssSn/,On set for Hero?ôs Journey with Jannik Sinner the Gucci Porter collection of aluminum travel pieces created in collaboration with FPM Milano including the luxury luggage-maker?ôs signature Bank trolley take center stage.?ãDiscover more at link in bio. ??AHerosJourney #GucciCruise23 gqsports #GucciPorter #GucciValigeria,IMAGE,2023-06-28 9:00,22866,-0.74,0.04374,179,-0.72,22687,-0.74,,1097098,1206808
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwNmpCrobwE/,Contemporary visions meet heritage codes in the House?ôs latest Gucci Eyewear Fall Winter 2023 collection. Discover the campaign at the link in bio. #GucciEyewear,IMAGE,2023-08-21 12:00,22850,-0.74,0.04366,173,-0.73,22677,-0.74,,185407,203948
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrY74Uesh6L/,Julia Garner reveals the must-haves she carries in her Gucci Horsebit 1955. The 21 is the House?ôs new inter-view series that sees its protagonists answering a series of questions and speaking about memories about the contents of their bags ??adding up to twenty-one elements.Watch the full video via link in bio.juliagarnerofficial #JuliaGarner #GucciHorsebit1955,reel,2023-04-23 15:00,22653,-0.74,0.04333,116,-0.82,22537,-0.74,,848306,933136
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzRNE6iLbn0/,Blurred boundaries. Lace ornaments and beaded fringes embellish gowns worn by Agel Akol and Camilla Orner. Gucci Ancora Notte the first eveningwear collection designed by Sabato De Sarno debuted at the 2023 LACMA Art+Film Gala.#GucciAncoraNotte #GucciLacma2023,CAROUSEL_ALBUM,2023-11-05 10:07,22550,-0.74,0.04305,154,-0.76,22396,-0.74,,226910,249601
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyRXaRjsTr1/,It?ôs the story of everything Ancora.?ãThe timeline of Gucci Cosmos reaches present day through a room inspired by Creative Director Sabato De Sarno?ôs debut fashion show Gucci Ancora that took place on September 22 2023. Visitors find themselves immersed in personal memories and poetry reflecting the importance of words within the new creative vision for the House. Discover more at the link in bio. #GucciCosmos #GucciAncora #SabatoDeSarno,CAROUSEL_ALBUM,2023-10-11 16:06,22518,-0.74,0.04299,390,-0.4,22128,-0.74,,293539,322893
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cpt-DVtNFNK/,Idris Elba wears a custom jacquard tuxedo and a G-Timeless Planetarium timepiece from the Gucci High Watchmaking collection to the 95th Academy Awards where he is the presenter for Best Director.#IdrisElba #GucciHighWatchmaking #GucciTimepieces #Oscars95,CAROUSEL_ALBUM,2023-03-13 2:00,22496,-0.74,0.04303,100,-0.84,22396,-0.74,,1043552,1147908
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrfeVr9gDUM/,Passing through the bustling streets of Shanghai Global Brand Ambassador Ni Ni happens upon one that leads her to the spirit of the House portrayed in the upcoming Gucci Cosmos exhibition through eight immersive worlds celebrating the joyful values of Gucci. Discover more at the link in bio. #NiNi #GucciCosmos #GucciBamboo1947,reel,2023-04-26 3:59,22432,-0.74,0.04291,130,-0.8,22302,-0.74,,853627,938990
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuuA0khM2Ut/,Featured now on the Gucci Art Walls around the world including in London Gucci Summer Stories celebrate the spirit of travel and exploration. Discover more at the link in bio. #GucciSummerStories #GucciArtWall,IMAGE,2023-07-15 9:01,22372,-0.74,0.0428,130,-0.8,22242,-0.74,,181887,200075
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Crqk6QfA4f5/,To celebrate the premiere of Gucci Cosmos in Shanghai Global Brand Ambassador Lu Han as well as Santa Mika Nine Lin Mo and Liu Zhang perfomed after a DJ set by Chase during the special vernissage event. #GucciCosmos #LuHan #Santa #Mika #Nine #LinMo #LiuZhang,reel,2023-04-30 11:27,22331,-0.74,0.04272,885,0.35,21446,-0.75,,1528747,1681622
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyOEfAwsNx0/,The artists perspective.Creators working with diverse mediums bring their vision to the New Bond Street boutique in London.Artworks1Matilde Cassani Tutto 2019Courtesy of the Artist Milan2Liliana Moro ?nc√≥ra 2016Courtesy of Nicoletta Fiorucci Collection3Joshua Woolford ?úand you say you never met the devil???2023Courtesy of the Artist London4Anna Franceschini Red Operator n.1 2023Courtesy of the Artist Milan6Simon Callery O Y Wallspine 2023Courtesy of the Artist London7Martino Santori Map (Hidden space under my feet) 2023 Courtesy of the Artist Milan,CAROUSEL_ALBUM,2023-10-10 9:23,22127,-0.75,0.04224,142,-0.78,21985,-0.75,,201233,221357
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsCIkRbhiZ_/,In the House?ôs latest Summer Stories campaign a lineup of ready-to-wear and accessories comes to life under the sun celebrating the excitement of travel and exploration in a wardrobe full of all-over graphic prints and vintage-inspired renditions of the signature GG motif. Discover more at the link in bio. ?£‚Å£#GucciSummerStories,IMAGE,2023-05-09 15:00,21907,-0.75,0.0419,140,-0.78,21767,-0.75,,902242,992466
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Crlg2f8sUAE/,Eden brings to life the tale of Flora a delicately naturalistic print created by artist and illustrator Vittorio Accornero de Testa and how the House has continuously drawn inspiration from the beauty of the biosphere. As expressed by Liu Wen face of the recently unveiled Bamboo 1947 campaign ?úEach piece represents something special and can be passed on to future generations??#GucciCosmos #LiuWen,CAROUSEL_ALBUM,2023-04-28 12:14,21884,-0.75,0.04186,158,-0.75,21726,-0.75,,895219,984741
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CtyRe6QgQeK/,The new Gucci Visions exhibition in the heart of Florence presents a panoramic view of the House?ôs 102 years of creativity through eight unique rooms that trace the evolutions of heritage codes as they?ôve been re-envisioned by Creative Directors and artisans. Discover more at link in bio. Located at Gucci Garden Piazza della Signoria 10 50122 Florence Italy #GucciVisions,reel,2023-06-22 4:14,21696,-0.75,0.0415,132,-0.79,21564,-0.75,,1078133,1185946
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cs1vUbmM-Zq/,The Gucci Deco envisioning archival codes through a contemporary lens. Discover more at the link in bio. ?£‚Å£#GucciDeco,IMAGE,2023-05-29 16:00,21535,-0.75,0.04119,154,-0.76,21381,-0.75,,918392,1010231
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Ct7DDTSsPqn/,Envisioning all the essentials for leisurely days spent by the shore. Discover the full Gucci Summer Stories selection at the link in bio. ?£‚Å£#GucciSummerStories #GucciEyewear,IMAGE,2023-06-25 14:00,21518,-0.75,0.04116,191,-0.7,21327,-0.75,,1087375,1196112
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cr5-x5BsIhh/,Captured in the new campaign fine jewelry pieces from Gucci Link to Love are crafted in different hues of 18k gold and speak to individual expression.?ØDiscover more at the link in bio. ??#GucciLinkToLove #GucciJewelry,reel,2023-05-06 11:00,21368,-0.75,0.04087,105,-0.83,21263,-0.75,,931143,1024258
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3Nw-F9NC8n/,A new home in SoHo. The fully redesigned boutique in the heart of SoHo is a tribute to the vibrancy of New York and the values of Italian beauty and craftsmanship. Continuing the House?ôs profound connection with the world of art and embodying Sabato De Sarno?ôs vision the space showcases a selection of contemporary artworks. Artworks 1 Alighiero Boetti Gioved√¨ ventiquattro settembre millenovecentosettanta 1970 Courtesy of Agata Boetti  5 Taezoo Park Tower-1 2024 Courtesy of the Artist and Amanita 9 Larry Bell Bill SS 2019 Courtesy of the Artist and Hauser & Wirth  Larry Bell Untitled SS 2018 and 2019 Courtesy of the Artist and Hauser & Wirth  Curation by Truls Blaasmo #JessicaChastain #ElliotPage #JodieTurnerSmith #KikiLayne #MaudeApatow #IrisApatow #MariacarlaBoscono,CAROUSEL_ALBUM,2024-02-11 12:10,21092,-0.76,0.04026,128,-0.8,20964,-0.76,,1043616,1147978
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3yVTo_iZ_6/,Look at the detail very closely before feeling free to back away in pursuit of a broader perspective. ??Sabato De Sarno The Fall Winter 2024 collection represents the Creative Director?ôs way of dreaming and his fashion. Music Directed & Mixed by Mark Ronson Did Virgo and Morgan K ??Coronacid Kelsey Lu ??I?ôm Not in Love The Irrepressibles ??Two Men in Love #GucciFW24 #MFW,reel,2024-02-25 16:10,20939,-0.76,0.03996,150,-0.77,20789,-0.76,,1045867,1150453
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyOx2c2IO3O/,Breaking boundaries. The works of modern and contemporary artists fill Guccis New Bond Street store in London. Artworks1&8Lucio Fontana Concetto spaziale Attese 1967Courtesy of Tornabuoni Arte¬©Ô∏?Fondazione Lucio Fontana by SIAE 20232-4Pietro Consagra Ferro trasparente arancio 1965Pietro Consagra Ferro trasparente viola scuro 1966Pietro Consagra Ferro trasparente bianco I 1966Courtesy of a private collection Milan5-7Alighiero Boetti Calendario 1983Alighiero Boetti Mettere i verbi all?ôinfinito (Putting Verbs in the Infinitive) 1988Alighiero Boetti Ammazzare il tempo (Killing Time) 1979Courtesy of Larkin Erdmann Fine ArtCuration by Truls Blaasmo,CAROUSEL_ALBUM,2023-10-10 16:00,20891,-0.76,0.03988,163,-0.75,20728,-0.76,,200548,220602
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CvziFoboUVR/,The iconic Horsebit Loafer gets a summer touch. Discover more of the Gucci Summer Stories selection at the link in bio  #GucciSummerStories,IMAGE,2023-08-11 9:00,20651,-0.76,0.03946,193,-0.7,20458,-0.76,,178858,196744
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuG2XErMhLQ/,Jannik Sinner looks to the future in the latest episode of A Hero?ôs Journey the video series by Gucci and GQ Sports. Discover more at link in bio. #JannikSinner #AHerosJourney gqsports #GucciPorter #GucciValigeria,IMAGE,2023-06-30 4:00,20432,-0.77,0.03908,147,-0.77,20285,-0.77,,948771,1043648
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrYLwQxAjx_/,Julia Garner?îwho stars in both the Gucci Guilty and Horsebit 1955 campaigns?îshares what?ôs inside her bag in the House?ôs new interview series The 21.Watch the full video via link in bio.juliagarnerofficial #JuliaGarner #GucciHorsebit1955 #GucciGuilty,reel,2023-04-23 8:00,20026,-0.77,0.03831,111,-0.83,19915,-0.77,,757525,833278
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cps5VOpM5iH/,Tonal hardware defines the GG Marmont selection within the Spring Summer 2023 collection. Discover more at the link in bio. #GGMarmont #GucciSS23,reel,2023-03-12 16:00,20005,-0.77,0.03836,93,-0.85,19912,-0.77,,903080,993388
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cu2fFCiMHml/,Envisioning exploration escape and the joy of a warm-weather getaway. Discover Gucci Summer Stories at the link in bio. #GucciJackie1961 #GucciSummerStories,reel,2023-07-18 16:00,19945,-0.77,0.03811,114,-0.82,19831,-0.77,,183395,201735
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cu4hiG9MN_I/,Getaway inspirations imbue the Jackie 1961 with a summertime feel. Discover more at the link in bio. #GucciJackie1961 #GucciSummerStories,IMAGE,2023-07-19 11:00,19928,-0.77,0.03812,180,-0.72,19748,-0.77,,187971,206768
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrmrjChKNuE/,To enter the Archivio world of Gucci Cosmos is to explore the origins of the House?ôs most iconic bags and objects. Maze-like corridors and drawers that can be opened are reminiscent of the Gucci Archive in Florence inviting visitors including Wen Qi to choose their own path through over a century of heritage.¬†#GucciCosmos #WenQi,CAROUSEL_ALBUM,2023-04-28 23:07,19902,-0.77,0.03807,136,-0.79,19766,-0.77,,806954,887649
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cu1oJFhPKt_/,The signature Jackie 1961 is reimagined for Gucci Summer Stories. Discover more at the link in bio. #GucciJackie1961 #GucciSummerStories,IMAGE,2023-07-18 8:00,19727,-0.77,0.03773,149,-0.77,19578,-0.77,,174277,191705
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cur-JyJoO3U/,The House?ôs iconic equestrian emblem defines the Gucci Horsebit 1955 bag captured in a bold campaign featuring Julia Garner. Discover more at the link in bio. juliagarnerofficial #JuliaGarner #GucciHorsebit1955,IMAGE,2023-07-14 14:00,19726,-0.77,0.03774,188,-0.71,19538,-0.77,,190038,209041
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1pAQ-JibAt/,Encapsulating the origins of Gucci. The Gucci Savoy hard-sided trunks take cues from the original pieces Guccio Gucci and his artisans presented when he opened his first shop in Florence in 1921.#GucciValigeria,CAROUSEL_ALBUM,2024-01-03 9:00,19268,-0.78,0.03678,102,-0.84,19166,-0.78,,849697,934667
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsrVR_dPqm1/,New Summer Stories are on the horizon with a getaway wardrobe envisioned for days spent under the sun. Discover more at the link in bio. ?£‚Å£#GucciSummerStories,IMAGE,2023-05-25 15:00,19220,-0.78,0.03676,103,-0.84,19117,-0.78,,753475,828823
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CtgOZNfAJcl/,Opening soon: An exhibition featuring works by ten international artists who reinterpret the iconic Horsebit Loafer Spazio Maiocchi Milan June 17-18 from 10 a.m. to 6 p.m. #GucciHorsebit #MFW,reel,2023-06-15 4:00,19152,-0.78,0.03672,113,-0.82,19039,-0.78,,941962,1036159
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsDa9_HgjGE/,The House presents its latest campaign that celebrates the vibrant energy of a summer well spent featuring a ready-to-wear wardrobe to accompany any warm-weather escape. Discover more at the link in bio. ?£‚Å£#GucciSummerStories,IMAGE,2023-05-10 3:00,19073,-0.78,0.03648,91,-0.86,18982,-0.78,,726167,798784
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwSboZvo1td/,Presenting emblematic essentials. Discover the new Gucci Eyewear collection via the link in bio. #GucciEyewear,IMAGE,2023-08-23 9:00,19022,-0.78,0.03635,158,-0.75,18864,-0.78,,158655,174521
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CvmVgjFswlA/,In The 21 Liu Wen?Øshares her favorite things from her must-haves for the plane to the golden maple leaves of Beijing. Watch the full interview via link in bio. #LiuWen #GucciBamboo1947,reel,2023-08-06 6:00,18814,-0.78,0.03595,143,-0.78,18671,-0.78,,173671,191038
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CteggZhA23q/,This weekend in Milan discover an immersive exhibition celebrating 70 years of an icon: The Horsebit Loafer Spazio Maiocchi June 17-18 from 10 a.m. to 6 p.m. #GucciHorsebit #MFW,reel,2023-06-14 12:00,18779,-0.78,0.03601,109,-0.83,18670,-0.78,,918635,1010498
