Profile,Profile Link,Post Link,Text,Date,Type,Video Length (seconds),Engagement,Engagement Ratio vs Average,Likes,Likes Ratio vs Average,Shares,Shares Ratio vs Average,Saves,Comments,Comments Ratio vs Average,Views,Engagement Rate,Music Name, Music Author, Hashtags, Campaigns
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7329581657898437920,Swinging into action with the freshest of fits with @nilewilsonator [he/him] ?§∏?§∏ #gymnast #GymTok #gymnastics #active #style,2024-01-29 13:00,video,30,15747,1.67,15378,2.64,116,1.76,369,93,2.8,7552189,0.20851,,, gymnast gymtok gymnastics active style,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7335183777129319713,Team Valentine?ôs vs Galentine?ôs?¶the ASOSers have spoken ?åπ #ValentinesDay #galentinesday #valentines #galentines #vday #roses #office #officetok ,2024-02-13 15:19,video,36,15176,1.57,14929,2.56,54,0.82,247,78,2.35,1870608,0.81129,,,valentinesday galentinesday valentines galentines vday roses office officetok,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7320551905011240224,Catfished in downward dog hate when that happens...?´† Spend your Jan in savasana (and new Nike) ??2024-01-05 05:00,video,15,14757,1.5,14604,2.5,145,2.2,153,202,6.09,3366574,0.43834,,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7264950993610198304,Strawberry Makeup in seconds with @sophiiaraee [she/her] and @pixibeauty ?çì?§Ô∏è #strawberrymakeup #strawberrygirlmakeup #redblush #blush,2023-08-08 10:00,video,6,14577,1.47,14515,2.49,191,2.9,62,97,2.92,2877722,0.50655,original sound - asos asos,,strawberrymakeup strawberrygirlmakeup redblush blush,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7274243603902287136,Finger snaps for @perriesian (she/her) giving us all the cosy ASOS fits ahead those cooler months ?´∂ Bring on the sweater weather ?ß£ #styletok #OOTD #aw23collection,2023-09-02 11:00,video,32,14541,1.47,14410,2.47,344,5.23,131,51,1.53,1754587,0.82874,original sound - asos asos,,styletok ootd aw23collection,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7267599213280726304,A sneak peek into the #KylieCosmeticsAtASOS Launch party ???íã,2023-08-15 13:16,video,22,14224,1.41,14146,2.42,306,4.65,78,96,2.89,1189547,1.19575,original sound asos,,kyliecosmeticsatasos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7314645467898367264,Get the 411 on how Sex Educations Felix Mufti styles some ASOS goodies ?õçÔ∏?2023-12-20 07:00,video,12,14058,1.38,13935,2.39,1037,15.78,123,772,23.29,1221149,1.15121,,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7338085078188313889,The rumours are true we have denim serves for dayzzzz ?©µ @steezyy_steve_ #Weekday Astro #Jeans [205532269] #CalvinKlein #Denim Jacket [205437466] COLLUSION Unisex co-ord [ 205184817] #outfitideas #asos #tryonhaul,2024-02-21 10:58,video,38,13705,1.32,13638,2.34,55,0.83,67,67,2.02,1880272,0.72888,,, weekday jeans calvinklein denim outfitideas asos tryonhaul,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7254886586700057882,Its all about the multi-purpose ?ë† #summerlooks #fashioninspo #OOTD #styleinspo #styletok,2023-07-12 7:05,video,7,13562,1.3,13525,2.32,505,7.68,37,175,5.28,2341625,0.57917,original sound - asos asos,,summerlooks fashioninspo ootd styleinspo styletok,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7265994688367267105,Filed under: summer fitspo ?™Ç @tatedalton [he/they] just gets it ?? #FashionTok #OufitInspo #OutfitIdeas #ASOS #FitCheck,2023-08-11 5:30,video,32,13494,1.29,13300,2.28,62,0.94,46,86,2.59,1000000,1.3494,original sound - asos asos,,fashiontok oufitinspo outfitideas asos fitcheck,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7333184254773382433,How were stepping into the new @converse BeMy2K collection ?íó?çí #valentines #converse #asos #sneakers,2024-02-08 6:00,video,9,13414,1.27,13106,2.25,121,1.84,308,60,1.81,4699142,0.28546,,, valentines converse asos sneakers,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7257513838575176986,New personality incoming ?? Barbie??| ASOS has DROPPED ?ëè Shop now besties! #Barbie,2023-07-19 9:00,video,12,13161,1.23,13000,2.23,61,0.92,54,46,1.38,594300,2.21454,original sound - asos asos,,barbie,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7304611858583964961,?õçÔ∏è‚ú® Dive into #ASOSBlackFriday now and bag up to 80% off on almost everything! ?éâ ASOSer Macys got the hottest picks?îget your inspo game strong! #BlackFridayDeals #ASOSSale #ShoppingInspo,2023-11-23 6:04,video,61,12961,1.2,12946,2.22,61,0.92,15,10,0.3,2237355,0.5793,,,asosblackfriday blackfridaydeals asossale shoppinginspo,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7282407466460122400,Issa GRWM @isssathicknation?ëñ??#denim #grwm #styleinspo2023 #style #asos,2023-09-24 11:00,video,21,12846,1.18,12785,2.19,699,10.63,61,267,8.05,1500471,0.85613,original sound - asos asos,,denim grwm styleinspo2023 style asos,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7231608840981138714,Get those steps in ?ëè Senior Social Media Manager Niall shows us his route to work! #walktowork #onrunning #walking #office #bts #officebts #asos ,2023-05-10 13:35,video,28,12696,1.15,12500,2.14,97,1.47,40,59,1.78,4000000,0.3174,original sound asos,,walktowork onrunning walking office bts officebts asos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7208499522891238661,Double denim but make it ASOS DESIGN ?íô #asos #asosdesign #denim #onset #campaignshoot ,2023-03-09 5:59,video,12,12383,1.1,12216,2.09,111,1.68,167,46,1.38,890021,1.39132,original sound asos,,asos asosdesign denim onset campaignshoot,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7318742867336285472,2024 starting off right with these nails from @leminimacaron & @nenapleasenails [she/her] ?åü?íÖ #nailtok #nailart #newyears #nails #nailinspo,2023-12-31 8:00,video,22,12126,1.06,11929,2.04,218,3.31,197,90,2.71,640949,1.89188,,,  nailtok nailart newyears nails nailinspo,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7335410799680245024,Quick double denim history lesson c/o @houseofdvey ?íô?©µ Refresh the hardest-working part of your wardrobe @ ASOS ?îéLook 1: 204707609 204707321 205136726 Look 2: 204579316 204579621 Look 3: 204579475 204579386 #denim #outfitinspo #fashion #tryonhaul #asos,2024-02-14 6:00,video,30,11749,0.99,11491,1.97,72,1.09,258,53,1.59,1355285,0.8669,,, denim outfitinspo fashion tryonhaul asos,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7262990867428904224,The vibe this year is iconic music vid meets dance battle Love u Nike ?íï #nike #asos #justdoit #dance #fashion #damcebattle ,2023-08-03 3:14,video,18,11729,0.99,11600,1.99,43,0.65,46,40,1.2,1200000,0.97742,original sound asos,,nike asos justdoit dance fashion damcebattle,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7223719665820798234,If this is an indie film the pain au chocolate is a paid actor ?§å,2023-04-19 7:21,video,29,11525,0.95,11496,1.97,282,4.29,29,83,2.5,6711820,0.17171,original sound asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7282831709693873440,Treating yourself to a new lip gloss is never a bad idea ?íã  @Morphe Cosmetics Dripglass [500566879]  #asos #morphe #newmakeup #lipgloss #beauty #asmr #BeautyTok,2023-09-25 14:26,video,24,11474,0.94,11398,1.95,89,1.35,76,34,1.02,940924,1.21944,original sound asos,,asos morphe newmakeup lipgloss beauty asmr beautytok,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7338927071948721440,The weekend is calling and so is TS ?´∂?®ü™?2024-02-23 17:25,video,10,11439,0.94,11418,1.96,118,1.79,21,56,1.69,1853526,0.61715,,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7216627972164373766,Our week in bags ARTSAC edition ?éí #ARTSAC #BagCollection #ASOS ,2023-03-31 4:42,video,15,11329,0.92,11288,1.93,58,0.88,41,31,0.93,738660,1.53372,original sound asos,,artsac bagcollection asos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7324649275042876704,It?ôs time for a January skincare update with @natushapeh [she/her] and @ELEMIS ?®üß?#skintok #skincaretips #beauty #skincare #elemis,2024-01-16 6:00,video,13,11292,0.91,11249,1.93,150,2.28,43,68,2.05,2312944,0.48821,,, skintok skincaretips beauty skincare elemis,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7243381663114235142,Top festi fits that are giving green flags. But do you have fashion icks? Tell us below ?ëá?è≥Ô∏è‚Äçüåàüè≥Ô∏è?ç‚ößÔ∏?#Pride #ASOS #mightyhoopla,2023-06-11 7:00,video,29,11201,0.9,11100,1.9,38,0.57,26,37,1.11,1800000,0.62228,original sound - asos asos,,pride asos mightyhoopla,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7313130203713178912,Have a holly jolly holiday ?íÖ?ÑÔ∏è?íö @amberjhnails_ [she/her] #nailart #nailtok #christmasnails #nailtutorial,2023-12-16 5:00,video,18,11003,0.86,10888,1.86,214,3.25,115,46,1.38,520498,2.11394,,, nailart nailtok christmasnails nailtutorial,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7335815215902199072,Lola really said Youre coming home with me. ?§™ @Nike ,2024-02-15 8:09,video,34,10824,0.83,10730,1.84,27,0.41,94,19,0.57,2178535,0.49685,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7293562212743007520,Would you trust your bestie to pick your #halloween ?òfit? ?? ?éÉ   ?îé ?òHalloween Hits??on ASOS  #asos #halloweenoutfit #halloweenduo #fancydress #bestiehalloweencostumes ,2023-10-24 12:26,video,21,10693,0.81,10667,1.83,42,0.63,26,58,1.75,1010476,1.05821,,,halloween asos halloweenoutfit halloweenduo fancydress bestiehalloweencostumes,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7231968296696909082,Only the essentials obvi ?çé?íÑ #whatsinmybag #onset #photoshoot #ASOS #photoshootbts ,2023-05-11 12:50,video,32,10674,0.81,10630,1.82,85,1.29,44,68,2.05,1596053,0.66877,original sound asos,,whatsinmybag onset photoshoot asos photoshootbts,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7251515265135987994,The INKEY List delivering that all-day glow ??¬† ¬† Oat Cleansing Balm [122814029] Hyaluronic Acid Serum [119579984] Polyglutamic Acid Dewy Sunscreen SPF30 [129333712],2023-07-03 5:03,video,10,10657,0.81,10600,1.82,13,0.19,18,26,0.78,728900,1.46207,original sound asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7314624040260488481,Going super glam for The BRIT Awards ??Wanna join us? Enter the competition via our bio ?íÑ?í≥ #mastercard #asoscompetition #wintickets #winbig #gotothebrits ,2023-12-20 5:37,video,6,10519,0.78,10467,1.79,49,0.74,52,71,2.14,1022144,1.02911,,,mastercard asoscompetition wintickets winbig gotothebrits,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7265689296781233440,Fit check with @wolfieaziza [she/her]?™û A how-to in styling some of our hottest threads RN ?î•?ëá #FashionTok #OufitInspo #OutfitIdeas #ASOS #FitCheck,2023-08-10 9:45,video,17,10321,0.75,10304,1.76,69,1.05,17,95,2.86,581954,1.77351,original sound - asos asos,,fashiontok oufitinspo outfitideas asos fitcheck,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7270178961940958496,Its giving ?®unavailable for the summer??#genz #genzoffice #genzworkplace #genzcorporate #asos ,2023-08-22 12:07,video,11,10306,0.75,10201,1.75,1065,16.2,105,79,2.38,3794097,0.27163,original sound asos,,genz genzoffice genzworkplace genzcorporate asos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7221568449158450438,What ASOSers wore to work episode 1 ?ë©?çüí?#WhatASOSersWoreToWork #ASOSHQ #OOTD #OfficeStyle  ,2023-04-13 12:13,video,42,10290,0.74,10197,1.75,173,2.63,93,89,2.68,503281,2.04458,original sound asos,,whatasosersworetowork asoshq ootd officestyle,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7322005307289308449,If NB is your new-year running buddy whos soundtracking it? ?ëá,2024-01-09 3:00,video,23,10245,0.74,10181,1.74,78,1.18,64,46,1.38,2979988,0.34379,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7229052747809688859,Every day should be get a piercing with your bestie day ?´∂ [TW: no needles are shown within this video] @Seol + Gold are now available to shop on ASOS.com ?íï?íö,2023-05-03 16:16,video,50,10198,0.73,10146,1.74,77,1.17,52,23,0.69,849419,1.20059,original sound asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7241121705660386587,ASOS besties OUT out @?åmighty_hoopla ?òç Roll the tape ?è≥Ô∏è‚Äçüåàüè≥Ô∏è?ç‚ößÔ∏?#Pride #PrideMonth #ASOS #mightyhoopla  ?é§ Bonkers Beat Club ??Comma get it,2023-06-05 4:50,video,11,10063,0.71,10020,1.72,71,1.08,43,60,1.81,1142353,0.8809,,,pride pridemonth asos mightyhoopla,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7330221290311240993,Every ?òfit is a movie when you dress your way @jessesaah [he/him] ?é¨ #ASOSMYWAY,2024-01-31 6:22,video,23,9929,0.68,9742,1.67,71,1.08,187,104,3.13,841528,1.17988,,, asosmyway,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7332823939061746976,Can ASOSer Macy style one basic piece loadsa different ways in just 60 secs? Challenge accepted ?§ù.?•î,2024-02-07 6:42,video,80,9717,0.65,9567,1.64,44,0.66,150,39,1.17,1964715,0.49458,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7207856775482117381,Crocs + bows = a Spring footwear dream ?? Product code: 126443809 #SpringStyling #Crocs #CrocsStyling #ASOS #DecoratingCrocs ,2023-03-07 12:25,video,28,9676,0.64,9595,1.64,65,0.98,81,19,0.57,273030,3.54393,original sound asos,,springstyling crocs crocsstyling asos decoratingcrocs,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7267146588525546785,Spotted: Sneaks on set ?ëü What?ôs your sneaker vibe rn? Spill below ‚¨áÔ∏è #Sneakers #Sneakerhead #SneakerTok #ASOS #BTS,2023-08-14 8:00,video,16,9360,0.59,9309,1.59,174,2.64,51,21,0.63,3009342,0.31103,original sound - asos asos,,sneakers sneakerhead sneakertok asos bts,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7268629200871918880,Replying to @Sian Barlow [EP1/P1] LETS TALK ASOS! You asked so you shall receive ?©µ?íª?éôÔ∏èüí°Say hi to our junior creative @Sosowalk [she/her] ,2023-08-18 7:53,video,58,9348,0.58,9293,1.59,68,1.03,55,29,0.87,872847,1.07098,original sound asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7306528001657802017,Now that Black Friday is over ?òÖ heres a lil sneak peek of all the behind-the-scenes fun ?é•?é¨ #ASOSBlackFriday,2023-11-28 10:00,video,23,9260,0.57,9249,1.58,64,0.97,11,22,0.66,703419,1.31643,,,asosblackfriday,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7266342533435870497,Its the year of realising... mandatory gloss breaks ?´¶ ?îé Kylie Cosmetics @ ASOS,2023-08-12 4:00,video,18,9132,0.55,9092,1.56,82,1.24,40,29,0.87,723825,1.26163,original sound - asos asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7277926673415277857,Replying to @Chrishayekk LET?ôS TALK ASOS! Let?ôs go behind the scenes with our senior social media executive @Charley Madolell [she/her] ?ì±?íª?åπ #asoscares #jobsatasos #socialmediajob #asos #fashiontok #gettoknow ,2023-09-12 9:12,video,58,8888,0.51,8854,1.52,118,1.79,34,135,4.07,2230764,0.39843,original sound asos,,asoscares jobsatasos socialmediajob asos fashiontok gettoknow,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7289922935710616864,If only getting ready was this easy ?èÜ?íã  #attitudeawards #asosfashion #accessories,2023-10-14 17:04,video,7,8737,0.48,8715,1.49,109,1.65,22,43,1.29,1826769,0.47828,,,attitudeawards asosfashion accessories,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7251298205319646490,Let?ôs get loud lets get proud. Come with asoser Joe to his first London pride ?åÔ∏è ,2023-07-02 15:00,video,29,8653,0.47,8632,1.48,52,0.79,21,23,0.69,623563,1.38767,original sound asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7333323453652618528,Can ASOSer Harvey style one basic piece loadsa different ways in just 60 secs? Challenge accepted ?§ù.?•î,2024-02-08 15:00,video,81,8605,0.46,8516,1.46,15,0.22,89,24,0.72,1289452,0.66734,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7301259769870945568,We absolutely will be teaming our boxfresh 2002s with super-cute details from now on ?? @Charley Madolell ,2023-11-14 5:17,video,23,8531,0.44,8503,1.46,45,0.68,28,17,0.51,479995,1.77731,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7298325242471075105,Side note: the jacket and boots!!!!! <3,2023-11-06 7:29,video,49,8471,0.43,8430,1.44,109,1.65,41,78,2.35,844036,1.00363,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7320892023874014496,Gracing your new-year feeds with some positive joyous energy (and new adiiii) ?®‚ú®??2024-01-06 03:00,video,14,8253,0.4,8214,1.41,86,1.3,39,45,1.35,2787826,0.29604,,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7313222981168155936,We keep our fridge well and truly ?®üíóstocked?íó??#skintok #kyliejenner #BeautyTok #SelfCare #kyliecosmetics,2023-12-16 11:00,video,6,8119,0.37,8043,1.38,76,1.15,76,53,1.59,507396,1.60013,,,skintok kyliejenner beautytok selfcare kyliecosmetics,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7286483654656675104,Newness comin thru as the Nars Liquid Blush has had a little makeover and we are here for it ?íó?´∂¬†#blusher¬†#makeup¬†#makeuptok¬†#liquidblush¬†#new #stitch ,2023-10-05 10:38,video,18,8079,0.37,8047,1.38,90,1.36,32,33,0.99,1725908,0.4681,,,blusher makeup makeuptok liquidblush new stitch,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7267845107729108256,?ö®ALERT?ö®time to move the saved items to basket ?õí #asos #saveditems ,2023-08-16 5:11,video,71,8062,0.37,8025,1.37,78,1.18,37,21,0.63,994940,0.8103,original sound asos,,asos saveditems,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7301023573827800352,BRB looking for copper eyeshadow ?? #ASOSYourWay @skyestandley [she/her],2023-11-13 14:00,video,59,8061,0.36,8050,1.38,40,0.6,11,11,0.33,482265,1.67149,,,asosyourway ,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7335055142112349472,A time was had @dltbrunch ?ΩÔ∏è hosted by @redbull. Congratulations to #AFCONFinal champs C√¥te d?ôIvoire ?á®?áÆ?èÜ #ASOSRSVP,2024-02-13 7:00,video,59,8042,0.36,7931,1.36,38,0.57,111,34,1.02,1910079,0.42103,,, afconfinal asosrsvp,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7334297538251476256,An active productive morning is good for the soul with @camisophiaaaa [she/her] ???íê #active #sporty #sundaymorning #asmrsounds,2024-02-11 6:00,video,28,8001,0.35,7853,1.34,37,0.56,148,23,0.69,990605,0.80769,,, active sporty sundaymorning asmrsounds,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7271584140330323232,Were carnival ready @janessaaax [she/her] ?ß°,2023-08-26 7:00,video,16,7912,0.34,7790,1.33,32,0.48,19,71,2.14,563400,1.40433,original sound - asos asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7270903816541834528,Smelling like a dream this bank holiday with @soldejaneiro and @beautyandbeige [she/her] #skincare #skintok #skincareroutine #holiday #soldejaneiro,2023-08-24 11:00,video,6,7857,0.33,7815,1.34,101,1.53,42,45,1.35,519221,1.51323,original sound - asos asos,,skincare skintok skincareroutine holiday soldejaneiro,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7262639399056182560,1 coat?¶WOW ?òç @Huda Beauty new volumizing mascara [500566889]  #hudabeauty #mascarahacks #beauty #asos #BeautyTok ,2023-08-02 4:30,video,29,7747,0.31,7697,1.32,63,0.95,50,71,2.14,414333,1.86975,original sound asos,,hudabeauty mascarahacks beauty asos beautytok,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7259113043928337690,?¶ãs in your stomach new Nike on ya body.,2023-07-23 16:26,video,12,7746,0.31,7730,1.32,37,0.56,16,14,0.42,570652,1.35739,original sound asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7293826114055654689,Whats your cold-weather look saying? ?•∂,2023-10-25 5:30,video,54,7667,0.3,7652,1.31,26,0.39,15,96,2.89,556813,1.37694,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7255379722962570522,Forget day-to-night ?òfits it?ôs all about office to premiere ?òâ #Oppenheimer ,2023-07-13 14:58,video,9,7663,0.3,7645,1.31,60,0.91,18,43,1.29,975472,0.78557,original sound asos,,oppenheimer,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7316191672142941473,Affirmation: I am the motive I am the mood I am the vibe ?éôÔ∏è‚Çä???Stylist Spotlight is now ?®live??over on YT and we?ôre talking all things partywear with the fabulous Kiera Liberati ??don?ôt miss it!,2023-12-24 11:00,video,16,7550,0.28,7494,1.28,53,0.8,56,51,1.53,847264,0.8911,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7338854939340459296,How do you prep to host our @Nike Gen Ldn event? @lauraeklein: ?çä?íá?ç‚?Ô∏èüçµüí?#nike #asos #lfw #londonfashionweek #sneakers #fashiontok ,2024-02-23 12:45,video,36,7521,0.27,7508,1.28,19,0.28,13,37,1.11,1671308,0.45001,,,  nike asos lfw londonfashionweek sneakers fashiontok,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7315387597071699232,?ëâ This or That ?ëà Winter Edition ?ÑÔ∏è #streetinterview #asos #fashioninterview #londonfashion #fashioninspo #voxpop,2023-12-22 7:00,video,45,7414,0.25,7352,1.26,70,1.06,62,68,2.05,861188,0.8609,,,streetinterview asos fashioninterview londonfashion fashioninspo voxpop,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7330728284004699425,In our imagination we are on the beach thanks to Delicia Drench Body Butter from @soldejaneiro ?™ª?èñÔ∏?#BeautyTok #moisture #new #beautytips #beach,2024-02-01 15:09,video,15,7198,0.22,6984,1.19,49,0.74,214,118,3.56,776165,0.92738,,, beautytok moisture new beautytips beach,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7258209611470163227,Okay ombre ?íó ?íÖ Claps for @leminimacaron ?ëè Always comin through for us with legit amazing mani demos #gelnails #gelmani #pinknails #ASOS,2023-07-21 6:00,video,22,7014,0.19,6959,1.19,114,1.73,55,18,0.54,308971,2.27012,original sound - asos asos,,gelnails gelmani pinknails asos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7304208674606599456,APP EXCLUSIVE ?ì≤ Black Fridays landed EARLY! Get up to 80% off almost everything RN ???õç #ASOSBlackFriday,2023-11-22 4:00,video,10,6709,0.14,6699,1.15,121,1.84,10,19,0.57,3882443,0.1728,,,asosblackfriday,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7223475519881268507,All of our Face + Body favs are available on the #asos website ?íã?íÑ ,2023-04-18 15:34,video,60,6643,0.12,6619,1.13,57,0.86,24,19,0.57,1802020,0.36864,original sound asos,,asos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7321325039750516000,Anyone else down for aerial yoga after watching? Hanging with Nike ?™Ω,2024-01-07 7:00,video,34,6570,0.11,6508,1.11,54,0.82,62,33,0.99,347266,1.89192,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7298395049753087264,Come check out the gift shop with us ??2023-11-06 12:00,video,34,6544,0.11,6528,1.12,89,1.35,16,47,1.41,771486,0.84823,,,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7268971125852376353,How to: city break with @olhirst [she/her] ?íó Save post for August BH fitspo ?àÔ∏è #FashionTok #OufitInspo #OutfitIdeas #ASOS #FitCheck #SummerTrend,2023-08-19 6:00,video,62,6541,0.11,6508,1.11,33,0.5,33,41,1.23,485993,1.3459,original sound - asos asos,,fashiontok oufitinspo outfitideas asos fitcheck summertrend,
asos,https://www.tiktok.com/@asos,https://www.tiktok.com/@asos/video/7262044093826616608,Living on island time. These fits are made for sunny summer vacays. ?åû?íñ As Seen On @emmamilton3x [she/her]. #summerlooks #OOTD #styletok,2023-07-31 14:00,video,27,6536,0.11,6451,1.1,19,0.28,18,48,1.44,168300,3.88354,original sound - asos asos,,summerlooks ootd styletok,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7293215616419269920,Nothing beats a duo costume on Halloween > ?´∂?èª?éÉ??    ?îé ?òHalloween hits??on ASOS  #halloween #halloweenduo #bestiehalloweencostumes #outfitideas #fancydress #asos #besties ,2023-10-23 14:01,video,18,6388,0.08,6324,1.08,84,1.27,64,21,0.63,1155922,0.55263,,,halloween halloweenduo bestiehalloweencostumes outfitideas fancydress asos besties,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7253408689418259738,Don?ôt sell yourself SHORT at the next wedding ?ë∞ Brides hate that ?òâ @summerjadestyle showing us how it?ôs done. #weddingguest #weddingguestdress #asos,2023-07-08 7:30,video,9,6342,0.07,6289,1.07,90,1.36,53,55,1.65,435385,1.45664,original sound - asos asos,,weddingguest weddingguestdress asos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7236766302054976795,We hiked Hollywood in the new @Nike Leak Protection Shorts to test its power against unwanted menstrual moments ?•µ Spoiler alert: it was a success ?îÔ∏è #Hiking #periods #period #nike #asos ,2023-05-24 11:09,video,32,6207,0.05,6183,1.06,8,0.12,24,26,0.78,189086,3.28263,,, hiking periods period nike asos,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7271939748250357025,Nailin the road trip this weekend with @leminimacaron and @nenapleasenails [she/her] ?íÖ?´∂,2023-08-27 6:00,video,15,6199,0.05,6165,1.05,262,3.98,34,27,0.81,915690,0.67698,original sound - asos asos,,,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7306883633309109536,BTS hair magic ?™Ñ #ASOSYourWay @wolfiecindy [she/her],2023-11-29 9:00,video,59,6185,0.05,6171,1.05,17,0.25,14,16,0.48,347394,1.7804,,,asosyourway ,
asos,https://www.tiktok.com/@asos,http://tiktok.com/@asos/video/7319917951925194016,Romanticising your me time >>>> Face + Body at ASOS = your new ?íûthis Jan #SelfCare #skintok #metime #BeautyTok #relaxing,2024-01-03 12:00,video,5,6140,0.04,6104,1.04,106,1.61,36,26,0.78,405230,1.51519,,,selfcare skintok metime beautytok relaxing,
