Profile,Type,sqrt_engagement_zscore,Time_Frame,Treatment,Followers,Month,num_posts
skims,CAROUSEL_ALBUM,-0.5869212307580571,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.5552307853819852,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.16742508617075003,1.0,0.0,5909967,8,1405
skims,reel,0.30354799424484025,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.5350163548955766,1.0,0.0,5909967,8,1405
skims,reel,-0.03429631834131958,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,0.6652608265225121,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.5543169151831686,1.0,0.0,5909967,8,1405
skims,reel,-0.057502896392957116,1.0,0.0,5909967,8,1405
primark,reel,-0.07798524820268521,0.0,0.0,10742732,4,1065
primark,reel,-0.20376861453464537,0.0,0.0,10742732,4,1065
primark,reel,0.9231386983645227,0.0,0.0,10742732,4,1065
primark,CAROUSEL_ALBUM,1.4115266948694554,0.0,0.0,10742732,4,1065
primark,CAROUSEL_ALBUM,-0.5693013495681778,0.0,0.0,10742732,4,1065
primark,reel,-0.1609346650379244,0.0,0.0,10742732,4,1065
primark,IMAGE,-0.6117766306830538,0.0,0.0,10742732,4,1065
primark,reel,-0.5465658223635442,0.0,0.0,10742732,4,1065
primark,IMAGE,-0.3425990204572485,0.0,0.0,10742732,4,1065
primark,reel,0.018768430526859656,0.0,0.0,10742732,4,1065
primark,CAROUSEL_ALBUM,-0.5519857174789646,0.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,0.9984108587922076,0.0,0.0,10742732,5,1065
primark,IMAGE,0.32862400396588626,0.0,0.0,10742732,5,1065
primark,reel,1.035331337810884,0.0,0.0,10742732,5,1065
primark,reel,0.6445728148298955,0.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.5275141005367925,0.0,0.0,10742732,5,1065
primark,IMAGE,0.5946656330142644,0.0,0.0,10742732,5,1065
primark,IMAGE,-0.5417810730757525,0.0,0.0,10742732,5,1065
primark,reel,-0.8949112371822568,0.0,0.0,10742732,5,1065
primark,reel,-0.8119039155328655,0.0,0.0,10742732,5,1065
primark,reel,-0.2904848709062689,0.0,0.0,10742732,5,1065
primark,reel,1.2618532417839556,0.0,0.0,10742732,5,1065
primark,reel,-0.8907348921993999,0.0,0.0,10742732,5,1065
primark,reel,-0.8903378962047672,0.0,0.0,10742732,5,1065
primark,reel,1.6225551000499439,0.0,0.0,10742732,5,1065
primark,IMAGE,0.1933073172958285,0.0,0.0,10742732,5,1065
primark,reel,1.9094899109405254,0.0,0.0,10742732,5,1065
primark,reel,0.4213143698738157,0.0,0.0,10742732,5,1065
primark,reel,-0.5317958886155304,0.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.5467204142926291,0.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.36169803915952786,0.0,0.0,10742732,5,1065
primark,reel,-0.7542906443789162,0.0,0.0,10742732,5,1065
primark,reel,-0.5880850054861252,0.0,0.0,10742732,5,1065
primark,reel,-0.1883786214301434,0.0,0.0,10742732,5,1065
primark,IMAGE,-0.7078107779399987,0.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.6383133043342832,0.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.7700843355409596,0.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.1532702886551579,0.0,0.0,10742732,5,1065
primark,reel,0.664457337628559,0.0,0.0,10742732,5,1065
primark,reel,-0.07478058274121102,0.0,0.0,10742732,5,1065
primark,reel,-0.011604075722307396,1.0,0.0,10742732,5,1065
primark,reel,0.4169279113787647,1.0,0.0,10742732,5,1065
primark,reel,-0.6923739127918763,1.0,0.0,10742732,5,1065
primark,reel,-0.7585795918564185,1.0,0.0,10742732,5,1065
primark,reel,-0.2068108698469924,1.0,0.0,10742732,5,1065
primark,reel,-0.5650714764454623,1.0,0.0,10742732,5,1065
primark,reel,-0.48561753878983843,1.0,0.0,10742732,5,1065
primark,reel,1.9837087974698582,1.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,0.33672105790619283,1.0,0.0,10742732,5,1065
primark,reel,0.7795505557004376,1.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.6397925551274597,1.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.7204585345466682,1.0,0.0,10742732,5,1065
primark,CAROUSEL_ALBUM,-0.7521512833154309,1.0,0.0,10742732,5,1065
primark,reel,-0.16440593701304376,1.0,0.0,10742732,5,1065
